Ticker,Date,Open,High,Low,Close,Volume,Daily_Return,SMA_20,SMA_50,RSI,Volatility
AMZN,2025-05-09,193.3800048828125,194.69000244140625,191.16000366210935,193.05999755859372,29663100,0.0051,183.75249938964845,190.23699981689452,78.44,0.022047888071673745
AMZN,2025-05-12,210.7100067138672,211.66000366210935,205.75,208.63999938964844,75205000,0.0807,184.94099960327148,190.16419982910156,82.25,0.02786251207173124
AMZN,2025-05-13,211.0800018310547,214.83999633789065,210.1000061035156,211.3699951171875,56193700,0.0131,186.40349960327148,190.2911996459961,80.59,0.027435044818817537
AMZN,2025-05-14,211.4499969482422,211.92999267578125,208.8500061035156,210.25,38492100,-0.0053,187.93649978637694,190.42019958496093,76.07,0.027142537987834767
AMZN,2025-05-15,206.4499969482422,206.8800048828125,202.6699981689453,205.1699981689453,64347300,-0.0242,189.47849960327147,190.3563995361328,66.82,0.026792899196772673
AMZN,2025-05-16,206.8500061035156,206.8500061035156,204.3699951171875,205.58999633789065,43318500,0.002,191.12749938964845,190.45419952392578,68.94,0.026493117278982018
AMZN,2025-05-19,201.6499938964844,206.6199951171875,201.25999450683597,206.16000366210935,34314800,0.0028,193.06949920654296,190.59239959716797,69.76,0.024861343910831377
AMZN,2025-05-20,204.6300048828125,205.58999633789065,202.6499938964844,204.07000732421875,29470400,-0.0101,194.61399993896484,190.78299987792968,71.08,0.024591831656274144
AMZN,2025-05-21,201.6100006103516,203.4600067138672,200.05999755859372,201.1199951171875,42460900,-0.0145,195.63999938964844,190.87359985351563,62.47,0.02370928088323222
AMZN,2025-05-22,201.3800048828125,205.75999450683597,200.16000366210935,203.1000061035156,38938900,0.0098,196.46800003051757,190.95779998779298,64.4,0.022859351996157094
AMZN,2025-05-23,198.8999938964844,202.3699951171875,197.8500061035156,200.9900054931641,33393500,-0.0104,197.06800003051757,191.09980010986328,66.63,0.02299731334422855
AMZN,2025-05-27,203.08999633789065,206.69000244140625,202.19000244140625,206.0200042724609,34892000,0.025,197.9840003967285,191.26120025634765,72.02,0.02335729120920446
AMZN,2025-05-28,205.9199981689453,207.66000366210935,204.41000366210935,204.72000122070312,28549800,-0.0063,198.85050048828126,191.44080017089843,67.67,0.02344827678552365
AMZN,2025-05-29,208.02999877929688,208.80999755859372,204.22999572753903,205.6999969482422,34650000,0.0048,199.91450042724608,191.6983999633789,65.87,0.022948429598833826
AMZN,2025-05-30,204.83999633789065,205.9900054931641,201.6999969482422,205.00999450683597,51679400,-0.0034,200.65500030517578,191.88779998779296,64.02,0.022211800443623867
AMZN,2025-06-02,204.97999572753903,207.0,202.67999267578125,206.6499938964844,29113300,0.008,201.48850021362304,192.1217999267578,46.53,0.02219424474948406
AMZN,2025-06-03,207.1100006103516,208.9499969482422,205.02999877929688,205.7100067138672,33139100,-0.0045,202.4565002441406,192.3117999267578,39.48,0.0216118699110612
AMZN,2025-06-04,206.5500030517578,208.17999267578125,205.17999267578125,207.22999572753903,29915600,0.0074,203.56750030517577,192.39119995117187,44.47,0.021417933336833728
AMZN,2025-06-05,209.5500030517578,212.80999755859372,207.55999755859372,207.91000366210935,51864200,0.0033,204.5275001525879,192.43519989013672,55.98,0.021163110904540847
AMZN,2025-06-06,212.3999938964844,213.8699951171875,210.5,213.57000732421875,39832500,0.0272,205.60200042724608,192.68399993896483,64.18,0.021558558564255217
AMZN,2025-06-09,214.75,217.8500061035156,212.8800048828125,216.97999572753903,38102500,0.016,206.79800033569336,192.9963998413086,67.46,0.02168465622945115
AMZN,2025-06-10,216.77999877929688,217.69000244140625,214.1499938964844,217.6100006103516,31303300,0.0029,207.24650039672852,193.49419982910158,72.93,0.01271557685426985
AMZN,2025-06-11,217.41000366210935,218.3999938964844,212.88999938964844,213.1999969482422,39326000,-0.0203,207.33800048828124,193.9529998779297,69.5,0.013381758990663805
AMZN,2025-06-12,211.77999877929688,213.5800018310547,211.3300018310547,213.2400054931641,27640000,0.0002,207.48750076293945,194.37440002441406,67.46,0.013312411106696084
AMZN,2025-06-13,209.9600067138672,214.0500030517578,209.6199951171875,212.1000061035156,29337800,-0.0053,207.83400115966796,194.69620025634765,69.79,0.01205710535218488
AMZN,2025-06-16,212.30999755859372,217.05999755859372,211.6000061035156,216.1000061035156,33284200,0.0189,208.35950164794923,195.4500003051758,68.64,0.01265443026228992
AMZN,2025-06-17,215.1999969482422,217.41000366210935,214.55999755859372,214.82000732421875,32086300,-0.0059,208.7925018310547,196.32640045166016,68.69,0.012795040157482116
AMZN,2025-06-18,215.08999633789065,217.9600067138672,212.33999633789065,212.5200042724609,44360500,-0.0107,209.2150016784668,197.07160064697266,62.03,0.012825915377202476
AMZN,2025-06-20,214.67999267578125,214.88999938964844,208.2700042724609,209.69000244140625,75350700,-0.0133,209.64350204467775,197.8522006225586,57.68,0.012746685843779198
AMZN,2025-06-23,209.7899932861328,210.38999938964844,207.30999755859372,208.47000122070312,37311700,-0.0058,209.9120018005371,198.19960052490234,53.03,0.01273250709177522
AMZN,2025-06-24,212.13999938964844,214.33999633789065,211.0500030517578,212.7700042724609,38378800,0.0206,210.50100173950196,198.8306005859375,60.56,0.013103209731327623
AMZN,2025-06-25,214.6199951171875,216.02999877929688,211.1100006103516,211.9900054931641,31755700,-0.0037,210.79950180053712,199.37300079345704,57.28,0.012092732702351745
AMZN,2025-06-26,213.1199951171875,218.0399932861328,212.00999450683597,217.1199951171875,50480800,0.0242,211.41950149536132,200.07300079345703,62.4,0.01294946046427381
AMZN,2025-06-27,219.9199981689453,223.3000030517578,216.7400054931641,223.3000030517578,119217100,0.0285,212.29950180053712,200.94720092773437,62.92,0.014148805975286989
AMZN,2025-06-30,223.5200042724609,223.82000732421875,219.1199951171875,219.38999938964844,58887800,-0.0175,213.01850204467775,201.84840087890626,53.16,0.01488057370144752
AMZN,2025-07-01,219.5,221.8800048828125,217.92999267578125,220.4600067138672,39256800,0.0049,213.70900268554686,202.80540100097656,53.69,0.014847451491399953
AMZN,2025-07-02,219.72999572753903,221.6000061035156,219.05999755859372,219.9199981689453,30894200,-0.0024,214.41950225830078,203.85740081787108,59.68,0.014796315330798478
AMZN,2025-07-03,221.82000732421875,224.00999450683597,221.3600006103516,223.41000366210935,29632400,0.0159,215.2285026550293,204.86200103759765,63.32,0.015035581482813254
AMZN,2025-07-07,223.0,224.2899932861328,222.3699951171875,223.47000122070312,36604100,0.0003,216.006502532959,205.7194009399414,65.33,0.015056674512269368
AMZN,2025-07-08,223.9199981689453,224.0,218.42999267578125,219.3600006103516,45692000,-0.0184,216.29600219726564,206.37580108642578,54.38,0.014766158856263943
AMZN,2025-07-09,221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,38155100,0.0145,216.57400207519532,207.04680084228517,59.87,0.014692017166510989
AMZN,2025-07-10,221.5500030517578,222.7899932861328,219.6999969482422,222.25999450683597,30370600,-0.0013,216.80650177001954,207.73800079345702,63.13,0.014699162167315986
AMZN,2025-07-11,223.5800018310547,226.67999267578125,222.3699951171875,225.0200042724609,50518300,0.0124,217.39750213623046,208.49060089111327,70.71,0.013986703272074288
AMZN,2025-07-14,225.07000732421875,226.66000366210935,224.2400054931641,225.69000244140625,35702600,0.003,218.02000198364257,209.3160009765625,73.61,0.01397326300286978
AMZN,2025-07-15,226.1999969482422,227.2700042724609,225.4600067138672,226.3500061035156,34907300,0.0029,218.73250198364258,210.03900115966798,70.69,0.013838256469124429
AMZN,2025-07-16,225.8800048828125,226.1000061035156,222.17999267578125,223.19000244140625,39535900,-0.014,219.0870018005371,210.7032012939453,65.91,0.013848575834055282
AMZN,2025-07-17,223.32000732421875,224.5,222.50999450683597,223.8800048828125,31855800,0.0031,219.5400016784668,211.45380126953125,60.99,0.01373402996018901
AMZN,2025-07-18,225.13999938964844,226.3999938964844,222.97999572753903,226.1300048828125,37833800,0.0101,220.2205017089844,212.2762014770508,55.27,0.013494404298390574
AMZN,2025-07-21,225.83999633789065,229.69000244140625,225.6499938964844,229.3000030517578,40297600,0.014,221.20100173950195,213.0880014038086,68.99,0.013112881372708966
AMZN,2025-07-22,229.67999267578125,230.0,226.3500061035156,227.47000122070312,37483700,-0.008,222.15100173950196,213.79580139160157,63.05,0.013213249928924052
AMZN,2025-07-23,228.47000122070312,228.7899932861328,227.08999633789065,228.2899932861328,28294900,0.0036,222.92700119018554,214.50040130615236,65.43,0.012654995893031042
AMZN,2025-07-24,229.1699981689453,236.0,228.63999938964844,232.22999572753903,42902300,0.0173,223.9390007019043,214.97220123291015,65.99,0.012886078779667243
AMZN,2025-07-25,232.22000122070312,232.47999572753903,231.17999267578125,231.44000244140625,28712100,-0.0034,224.65500106811524,215.37360137939453,64.08,0.012139013876536174
AMZN,2025-07-28,233.3500061035156,234.2899932861328,232.25,232.7899932861328,26300100,0.0058,225.12950057983397,215.8244012451172,76.28,0.010622884928800052
AMZN,2025-07-29,234.1499938964844,234.72000122070312,230.30999755859372,231.00999450683597,33716200,-0.0076,225.71050033569335,216.341201171875,67.54,0.009863023717000086
AMZN,2025-07-30,231.63999938964844,231.8000030517578,229.2899932861328,230.19000244140625,32993300,-0.0035,226.1970001220703,216.8332012939453,66.06,0.009940045271526731
AMZN,2025-07-31,235.7700042724609,236.52999877929688,231.3999938964844,234.1100006103516,104357300,0.017,226.90650024414063,217.39220123291017,67.58,0.010401835617357509
AMZN,2025-08-01,217.2100067138672,220.44000244140625,212.8000030517578,214.75,122258800,-0.0827,226.47350006103517,217.60580108642577,37.72,0.021501810817255686
AMZN,2025-08-04,217.3999938964844,217.44000244140625,211.4199981689453,211.6499938964844,77890100,-0.0144,225.88249969482422,217.81640106201172,34.36,0.02167874535114984
AMZN,2025-08-05,213.0500030517578,216.3000030517578,212.8699951171875,213.75,51505100,0.0099,225.60199966430665,218.0294009399414,39.72,0.021507851075705766
AMZN,2025-08-06,214.6999969482422,222.6499938964844,213.7400054931641,222.30999755859372,54823000,0.04,225.5904998779297,218.45580078125,48.54,0.023170668845263035
AMZN,2025-08-07,221.0,226.22000122070312,220.82000732421875,223.1300048828125,40603500,0.0037,225.6340003967285,218.79800079345702,47.14,0.02318049088985688
AMZN,2025-08-08,223.13999938964844,223.8000030517578,221.8800048828125,222.69000244140625,32970500,-0.002,225.5175003051758,219.1574008178711,43.34,0.023013140411055337
AMZN,2025-08-11,221.77999877929688,223.0500030517578,220.3999938964844,221.3000030517578,31646200,-0.0062,225.29800033569336,219.4694009399414,43.73,0.0230364836497971
AMZN,2025-08-12,222.22999572753903,223.5,219.0500030517578,221.47000122070312,37185800,0.0008,225.05400009155272,219.79860107421874,42.97,0.02302389776777715
AMZN,2025-08-13,222.0,224.9199981689453,222.0,224.55999755859372,36508300,0.014,225.12249984741212,220.15680114746092,41.96,0.023031897218285885
AMZN,2025-08-14,227.3999938964844,233.1100006103516,227.0200042724609,230.97999572753903,61545800,0.0286,225.47749938964844,220.66220092773438,49.57,0.02386961292213664
AMZN,2025-08-15,232.5800018310547,234.0800018310547,229.80999755859372,231.02999877929688,39649200,0.0002,225.72249908447264,221.13820098876954,48.31,0.023792048096613703
AMZN,2025-08-18,230.22999572753903,231.91000366210935,228.3300018310547,231.4900054931641,25248900,0.002,225.83199920654297,221.60980102539062,50.47,0.023606967637810502
AMZN,2025-08-19,230.08999633789065,230.52999877929688,227.1199951171875,228.00999450683597,29891000,-0.015,225.8589988708496,221.89860076904296,47.96,0.02379474676654936
AMZN,2025-08-20,227.1199951171875,227.2700042724609,220.9199981689453,223.80999755859372,36604300,-0.0184,225.63499908447267,222.03520080566406,40.4,0.024145207108571057
AMZN,2025-08-21,222.6499938964844,222.77999877929688,220.5,221.9499969482422,32140500,-0.0083,225.12099914550782,222.12200073242187,59.96,0.0238173725847774
AMZN,2025-08-22,222.7899932861328,229.13999938964844,220.82000732421875,228.83999633789065,37315300,0.031,224.99099884033203,222.43480072021484,71.53,0.024925393413988594
AMZN,2025-08-25,227.3500061035156,229.6000061035156,227.30999755859372,227.94000244140625,22633700,-0.0039,224.7484992980957,222.72880065917968,68.32,0.024895727809363104
AMZN,2025-08-26,227.1100006103516,229.0,226.0200042724609,228.7100067138672,26105400,0.0034,224.63349990844728,223.06100067138672,60.34,0.024857676988470957
AMZN,2025-08-27,228.57000732421875,229.8699951171875,227.80999755859372,229.1199951171875,21254500,0.0018,224.57999954223632,223.32140045166017,59.81,0.02484878213684146
AMZN,2025-08-28,229.00999450683597,232.7100067138672,228.0200042724609,231.6000061035156,33679600,0.0108,224.45449981689453,223.6570004272461,63.68,0.024664512648956336
AMZN,2025-08-29,231.32000732421875,231.80999755859372,228.16000366210935,229.0,26199200,-0.0112,225.16699981689453,223.98660034179687,61.4,0.015597854103420116
AMZN,2025-09-02,223.5200042724609,226.1699981689453,221.8300018310547,225.33999633789065,38843900,-0.016,225.85149993896485,224.29960021972656,55.19,0.015697415140884307
AMZN,2025-09-03,225.2100067138672,227.1699981689453,224.3600006103516,225.9900054931641,29223100,0.0029,226.46350021362304,224.65000030517578,52.05,0.015619417739669957
AMZN,2025-09-04,231.19000244140625,235.7700042724609,230.77999877929688,235.67999267578125,59391800,0.0429,227.13199996948242,225.1082000732422,56.17,0.015990901195762304
AMZN,2025-09-05,235.19000244140625,236.0,231.92999267578125,232.3300018310547,36721800,-0.0142,227.59199981689454,225.515,51.57,0.016447313010433
AMZN,2025-09-08,234.94000244140625,237.6000061035156,233.75,235.83999633789065,33947100,0.0151,228.24949951171874,225.88940002441407,54.89,0.0166627310265502
AMZN,2025-09-09,236.3600006103516,238.8500061035156,235.0800018310547,238.2400054931641,27033800,0.0102,229.09649963378905,226.1882000732422,61.79,0.016588749358018483
AMZN,2025-09-10,237.5200042724609,237.67999267578125,229.1000061035156,230.3300018310547,60907700,-0.0332,229.53949966430665,226.40700012207031,56.92,0.018543158051591874
AMZN,2025-09-11,231.4900054931641,231.52999877929688,229.33999633789065,229.9499969482422,37485600,-0.0016,229.80899963378906,226.59679992675783,58.77,0.01834483937184919
AMZN,2025-09-12,230.3500061035156,230.7899932861328,226.2899932861328,228.1499938964844,38496200,-0.0078,229.66749954223633,226.7613998413086,49.15,0.01727396199943416
AMZN,2025-09-15,230.6300048828125,233.72999572753903,230.32000732421875,231.42999267578125,33243300,0.0144,229.68749923706054,226.92179962158204,54.07,0.01759163901283492
AMZN,2025-09-16,232.94000244140625,235.8999938964844,232.22999572753903,234.0500030517578,38203900,0.0113,229.81549911499025,227.13339965820313,55.97,0.017762553751909507
AMZN,2025-09-17,233.7700042724609,234.3000030517578,228.7100067138672,231.6199951171875,42815200,-0.0104,229.99599914550782,227.37859954833985,52.67,0.01757724006836834
AMZN,2025-09-18,232.5,233.47999572753903,228.7899932861328,231.22999572753903,37931700,-0.0017,230.36699905395508,227.55239959716798,49.59,0.016997240488106507
AMZN,2025-09-19,232.3699951171875,234.16000366210935,229.6999969482422,231.47999572753903,97943200,0.0011,230.84349899291993,227.73679962158204,52.93,0.01683315884919126
AMZN,2025-09-22,230.55999755859372,230.57000732421875,227.50999450683597,227.6300048828125,45914500,-0.0166,230.78299942016602,227.78899963378908,52.69,0.01589231111675013
AMZN,2025-09-23,227.8300018310547,227.8600006103516,220.07000732421875,220.7100067138672,70956200,-0.0304,230.42149963378907,227.68939971923828,44.59,0.01726790146638069
AMZN,2025-09-24,224.1499938964844,224.55999755859372,219.4499969482422,220.2100067138672,49509000,-0.0023,229.99649963378906,227.5665997314453,30.46,0.017230464911099537
AMZN,2025-09-25,220.05999755859372,220.6699981689453,216.47000122070312,218.1499938964844,52226300,-0.0094,229.4479995727539,227.46579956054688,31.49,0.017291083038132104
AMZN,2025-09-26,219.0800018310547,221.0500030517578,218.0200042724609,219.77999877929688,41650100,0.0075,228.85699920654298,227.38379943847656,27.95,0.01717480100244789
AMZN,2025-09-29,220.0800018310547,222.6000061035156,219.3000030517578,222.1699981689453,44259200,0.0109,228.51549911499023,227.30459930419923,27.93,0.017294090107073567
AMZN,2025-09-30,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,48396400,-0.0117,228.22699966430665,227.10999938964844,32.7,0.017128508092466344
AMZN,2025-10-01,217.3600006103516,222.1499938964844,216.6100006103516,220.6300048828125,43933800,0.0048,227.95899963378906,226.97319946289062,35.34,0.017157397514590757
AMZN,2025-10-02,221.00999450683597,222.80999755859372,218.9499969482422,222.41000366210935,41258600,0.0081,227.29550018310547,226.85559967041016,40.96,0.013925307329123017
AMZN,2025-10-03,223.44000244140625,224.1999969482422,219.33999633789065,219.50999450683597,43639000,-0.013,226.65449981689454,226.6011996459961,31.01,0.013876078431299668
AMZN,2025-10-06,221.0,221.72999572753903,216.02999877929688,220.8999938964844,43690900,0.0063,225.90749969482422,226.39039947509767,28.19,0.013412557941210046
AMZN,2025-10-07,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,31194700,0.004,225.08449935913086,226.17019958496093,32.8,0.013156358278714352
AMZN,2025-10-08,222.9199981689453,226.72999572753903,221.19000244140625,225.22000122070312,46686000,0.0155,224.8289993286133,226.0543997192383,40.51,0.01180448175371054
AMZN,2025-10-09,225.0,228.2100067138672,221.75,227.7400054931641,46412100,0.0112,224.71849975585937,226.00539978027345,44.49,0.01211597032193898
AMZN,2025-10-10,226.2100067138672,228.25,216.0,216.3699951171875,72367500,-0.0499,224.12949981689454,225.65059967041014,36.41,0.016375793271263497
AMZN,2025-10-13,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,37809700,0.0171,223.5615005493164,225.75699981689453,49.16,0.01653295274038459
AMZN,2025-10-14,215.55999755859372,219.32000732421875,212.6000061035156,216.38999938964844,45665600,-0.0167,222.67850036621093,225.85179992675782,45.39,0.016499046224427348
AMZN,2025-10-15,216.6199951171875,217.7100067138672,212.66000366210935,215.57000732421875,45909500,-0.0038,221.8760009765625,225.8882000732422,46.79,0.016425509685274717
AMZN,2025-10-16,215.6699981689453,218.58999633789065,212.80999755859372,214.47000122070312,42414600,-0.0051,221.0380012512207,225.73140014648436,43.3,0.01642403886477318
AMZN,2025-10-17,214.55999755859372,214.8000030517578,211.02999877929688,213.0399932861328,45986900,-0.0067,220.1160011291504,225.52959991455077,38.19,0.016398648853199072
AMZN,2025-10-20,213.8800048828125,216.69000244140625,213.58999633789065,216.47999572753903,38882800,0.0161,219.55850067138672,225.40539978027343,46.09,0.016704612505154655
AMZN,2025-10-21,218.42999267578125,223.32000732421875,217.9900054931641,222.02999877929688,50494600,0.0256,219.6245002746582,225.4199996948242,51.59,0.016451263749249455
AMZN,2025-10-22,219.3000030517578,220.00999450683597,216.5200042724609,217.9499969482422,44308500,-0.0184,219.51149978637696,225.349599609375,45.18,0.016977123927276554
AMZN,2025-10-23,219.0,221.3000030517578,218.17999267578125,221.08999633789065,31540000,0.0144,219.65849990844725,225.28019958496094,51.7,0.01714489029296763
AMZN,2025-10-24,221.97000122070312,225.3999938964844,221.8999938964844,224.2100067138672,38685100,0.0141,219.88000030517577,225.1447998046875,53.43,0.017342809825157506
